TARGET,PV1,PV2,PV3,PV4,PV5,PV6,PV7,PV8,PV9,PV10,PV11,PV12,PV13,PV14,PV15,PV16,PV17
253.11052009761053,496.7946856624432,327.9500182950033,376.65212757525524,393.4058303186097,111.19519018812353,90.33820549811095,276.7950069441569,131.65671836059096,136.06009704605484,0.2387574444598598,0.07964801965882846,0.12252259568127143,12.83851975496508,809.2676782771788,214.81223346611722,0.8890344864380524,3.0633916043806253
253.11052009761053,496.3535976852537,327.47061308458484,376.01849266866355,393.6812001917064,111.23815272720448,90.22982912534926,275.9903403593356,131.83333044134164,130.91227477540585,0.2550945351874726,0.07915721037769079,0.1227880152754215,12.852311736842212,808.9072759730785,214.79637985613022,0.8853841964146452,3.165926260279708
252.03801789380708,495.0276716628294,326.4694276000198,374.94903889247524,393.13705493449123,111.1460652280107,90.03817356863377,275.6767123128957,131.82529143348583,129.08505632075253,0.2573060555418562,0.07967014064051355,0.12250365128347956,12.924697988874573,810.554119798154,214.72940771630323,0.886220721211676,3.0062515810526595
253.11052009761053,497.30109725371045,327.87108727841087,376.9317029550362,394.29408800069615,111.50121834200998,90.38329536274884,276.77050962908675,132.02766115165207,131.45493993527683,0.2495852468906502,0.07982626372279093,0.12254569860540783,12.757624809767627,809.7988445175381,214.59296680515524,0.8781529785637883,3.0316819442351455
252.03801789380708,496.20267761135,328.06356556083847,376.62164104065704,393.9090098109592,111.450349300473,90.31471528561093,276.71386934010275,132.1521837427248,133.10405884883372,0.2453084804112385,0.08013523428044232,0.12300947330535773,12.70510025884092,808.6665773008527,214.23388878052842,0.879531865591861,3.1892828237946165
253.11052009761053,495.00760359330076,326.75814502366114,375.0713314687611,391.64929825437116,110.63313088117557,89.80100277119891,275.4170719799225,131.19964334250324,134.74249178992483,0.2324522109802676,0.07822406654355035,0.1220578308560014,12.711869797295561,814.4244710026883,214.8863834214895,0.9144436137644482,3.1885933117224017
241.31299585577275,486.39983519907565,318.6731619138783,366.23491334684746,385.5833675592677,109.03811028276594,88.23680039154429,268.4911973046342,128.41109198484466,119.06890380348216,0.30832305343393884,0.08422557395541085,0.12138903420642945,10.920623592365777,892.8051177456564,215.5694617982523,1.0680140226819004,3.8539382489785896
244.53050246718306,493.9812651802674,325.0319580086189,373.52829709262153,392.7629675597183,111.27925491276635,90.13818421179283,275.6587684196914,130.72484969485578,121.38444634872306,0.2894804901098401,0.08667389868410565,0.11888414916320444,10.470511645261334,901.1587424855678,214.42207237938987,0.9731641446217588,3.524390954341927
247.74800907859336,490.87440037529103,323.69311488596577,372.2679560373015,389.5164806523669,110.10531370618793,89.46041832195306,274.1360340389912,129.66780219250865,120.72904003748828,0.271446084884014,0.09132068739932737,0.11815937742886769,9.89689199810168,905.3712175973019,213.83773577821543,1.0343984283157017,3.429877797664641
246.67550687478993,492.52059640529404,324.34022985564667,372.79003794229527,389.2499034312413,109.8365507587303,89.39713181382926,274.2514990909144,128.93149469747001,120.25388702924222,0.2614319153067216,0.09620408553788062,0.11802333420988154,9.565281618469568,898.265788819634,215.37578561010397,1.057699947711916,3.556924344558412
245.60300467098648,491.37507823240725,324.5286795228606,372.9892397308629,388.638414453247,109.44453939063449,89.3042580360374,274.2382362133286,128.74651548609387,120.19772354604996,0.2599352014551006,0.09936151535063038,0.11794049372476381,9.25086531219998,893.9804981376393,214.87870627964537,1.0671733194393298,3.721828262287333
249.89301348620023,492.9106951037833,325.3703616865613,374.0803458753738,389.99008486081345,110.14775302084162,89.73459683847751,276.00297910150556,129.27905874119534,120.77509740718575,0.2662237299123382,0.10384218400146704,0.11824479223981778,8.789303352509776,895.1935280536725,214.30242131503917,1.0403000647958531,3.79747194737004
249.89301348620023,492.979909466035,325.7101082362416,373.857239872178,389.48810436646,109.6737116897645,89.60878004637476,275.53550167507075,128.8528272634524,121.73932003898214,0.2504262535202752,0.10248395572600326,0.11549825061012585,8.902213295076379,899.7057092711041,215.234351435968,1.0595560132206128,3.656795694285428
249.89301348620023,491.4537123007641,324.9564587753566,373.45086822350004,388.19118820071395,109.41948275417455,89.27911358322048,274.4379595463849,128.50706789496,121.06618661063358,0.25094986472516606,0.10248616782417176,0.11591040677671952,8.988194055243849,899.3661681808575,214.52880337575905,1.0682037241093987,3.554113661760223
248.82051128239678,491.0550130010483,324.5976136054045,372.9246290637883,388.1462257758614,109.3430919877979,89.42851511584136,274.3376297782949,128.53044664229577,120.72730046057525,0.2561247718182217,0.10312161429325031,0.11546405828240391,8.887129072747054,893.7612567139488,214.4417957681926,1.0672226250966972,3.620517358730159
252.03801789380708,493.49205479145326,326.7497893772922,375.27780845308513,390.0316501246771,109.77103143323066,89.76716174071598,276.45095229619665,129.24493397315436,124.29948023299407,0.24172265611694024,0.1047282569390026,0.11605674729903503,8.873718180547511,888.6412194604671,214.67248451823966,1.0401513121346426,3.5662248623569117
250.96551569000366,491.932274326155,326.1435573916308,374.39092744659274,389.0388797839335,109.58964696512169,89.4876423911684,275.5674886151305,128.96414291304768,123.59329484329785,0.2416934574224048,0.10201537377742413,0.11407471443319449,9.062343713147962,891.3192032845947,214.90797928391274,1.0532632742379533,3.6134274903234926
249.89301348620023,490.6202730866688,324.7239927567348,373.22048702454794,388.7962825227292,109.44145818011853,89.35279817333625,274.39707867665,128.85528818422458,120.98210705983688,0.2518546031207483,0.0997323395763012,0.11409979760797116,9.1557002908026,889.8760046423763,214.82065959740953,1.0642926990843198,3.5266121306356264
253.11052009761053,491.7330270644069,325.39393654595943,373.9438493454683,389.18575703845175,109.65103863125087,89.50333404217444,275.20985902187664,129.22335990105148,122.45528019418971,0.2507972734705505,0.10003101536939914,0.11472786710270834,9.220364280186345,889.0417547664573,214.77659405154014,1.054846069408359,3.712919871583337
256.32802670902083,492.974790060543,326.540301386185,375.5357314645436,391.08377086622613,110.24896787948835,89.92530711501192,276.30693304900063,129.80290674290177,124.27230969835239,0.24815310707502106,0.1000714499714985,0.11446112734146473,9.416753648854783,889.6957041512126,214.80967441883587,1.030330293738333,3.524598860653778
252.03801789380708,494.19116080543887,327.39004078031286,375.9618500731317,391.456059744005,110.38169247586424,90.05282541144062,277.1560692821977,130.06565105067904,126.77837733406854,0.23991556575754067,0.09775229901373973,0.11468146322937146,9.634816626823232,889.1964257663152,214.41189860605178,1.0122342817953704,3.5461421653222898
252.03801789380708,493.9669308448899,327.1619017928464,375.79036331601696,391.2428379337044,110.45633916081678,89.95664315301498,276.7360261473637,130.05022928050664,124.39880179102877,0.24480943541569242,0.09785056722084076,0.1148299820273913,9.647150074570682,888.9159914486538,214.9383757723524,1.0103322533857377,3.508887459618961
250.96551569000366,493.86638572102726,327.4958292316626,375.9401977048092,391.31977363845203,110.50465021626503,89.96633227487112,276.9240469413737,130.01782715700617,126.0358265031903,0.24178470334282812,0.09807922159883554,0.11482423930053455,9.500645344698738,888.7522805894595,214.71679972725846,1.009507428236218,3.622135869892037
252.03801789380708,492.7182054572847,326.18697691115517,374.854981004482,390.1397597773225,110.08234996743694,89.72084301184269,276.211752398091,129.55148267067656,124.22409856676256,0.24622585285734094,0.09805129385945816,0.11514834032199112,9.494229180308773,886.2574780907897,214.66006377655697,1.0325557338327316,3.5169326443699553
,490.74846300018817,324.4381102845401,372.78085733812645,388.70116201504123,109.60243689556526,89.33791001048412,274.25368356486973,129.023369072965,121.77527129518487,0.25571837652649004,0.09680130950302834,0.11474859372607643,9.810221812062935,888.9542370073856,214.3001119309072,1.0556474952628572,3.6019768528188876
252.03801789380708,490.06614863621627,324.7805425776961,373.17579653633015,388.3012961833528,109.34878932045004,89.2522676260776,274.3290479163276,128.7783433947475,123.45479138622194,0.243521323775993,0.09529689131687076,0.11115212852158306,9.669246346967658,899.5297797009382,214.80424424533638,1.07723167354229,3.6442949983197024
268.1255509508586,491.08982495839376,325.1935502410755,373.5610354735253,389.4449404386016,109.76719445409759,89.52294860593202,275.2029935323028,129.33656225657214,122.89067144442353,0.246738514551781,0.09534930102732464,0.1128381139167041,9.572778691763244,899.088912714831,214.59065742102328,1.049081485941907,3.6827181901301436
249.89301348620023,490.6505799671814,325.3840888198817,373.5154788905746,389.8897686951425,109.94288158955443,89.56203594141998,275.03369680076685,129.61251350582683,123.52661106163151,0.25361115727806727,0.0926884659832302,0.1127583758242561,9.957093773806012,897.074017473909,214.9920533494737,1.0336713787918086,3.584089014823301
249.89301348620023,490.5299667737902,324.27368310063684,372.6639345491846,389.7436907726216,110.07293192774668,89.52039634944308,274.4963162077623,129.6371227135487,121.18000464294354,0.2668842099978641,0.09214216281630756,0.11344090221160054,10.05667597101182,896.894015000086,214.5789856687888,1.0186039041759587,3.590876234801323
247.74800907859336,491.55016190023315,324.48093297218094,372.87716707242527,389.71251682472393,110.07235056727197,89.58349380153066,274.7993339521336,129.60111123958237,121.41294227529849,0.26541894089420437,0.09357624053474155,0.11495929239420057,9.761331470879792,896.0013537253768,214.76866724654664,1.0190250914863517,3.496223596674314
249.89301348620023,491.0138529808927,324.3842462070545,372.67536699965893,389.17656472048185,109.91329034139177,89.43877140580616,275.3988160190104,129.3661753365308,121.9696068874696,0.2619471038112657,0.09490483945685214,0.11539765387760038,9.621748715333522,895.8437025521113,214.97757288680845,1.0296767848559372,3.7536063472949412
250.96551569000366,491.6453828423841,324.9087122246769,372.8589790830343,389.45653075256354,109.9038723017015,89.48102542990077,274.9683186159617,129.66780219250865,121.6348625872042,0.258190298699928,0.09444970025868167,0.11571627620561893,9.627226013335969,897.8504519857192,214.83233134964405,1.0212873019014992,3.5027002730472936
248.82051128239678,490.4564521109253,324.01689618276254,372.23002108800034,388.2333529635756,109.453492341945,89.20566531314998,273.81694480766305,129.07480231710375,121.20908042848998,0.2564616798320925,0.09495444150424599,0.11573673879556833,9.773249184433505,894.3656358810232,215.13030431845488,1.0493614417930612,3.697763764621944
250.96551569000366,490.64320802327296,324.22414605430663,372.43926957546967,388.0662925761236,109.36343960441269,89.18453830110266,273.8667196070732,128.9670960179743,121.6937596912598,0.2502756275624072,0.09489420436950355,0.11558729588058306,9.726971039767655,895.6747267198967,214.8313951128338,1.0547950923727758,3.5163852454729296
247.74800907859336,489.67277351821207,323.2841358377999,371.55030994161825,388.02093048527234,109.4698285712843,89.08915953083094,273.1083950768751,128.94388133202335,121.03611678113683,0.2598226180271321,0.09089983572276876,0.11436765951124425,10.028742097644493,898.6064226401302,214.52256179702403,1.0528897212067116,3.6130932611892503
245.60300467098648,493.0616151776871,324.95526511158965,373.693721186606,392.7607693967255,111.23228098640992,90.15964207190352,275.7311681279243,130.8208256049711,122.0120194293493,0.279752832722677,0.087876429280786,0.11713360759721077,10.410760248266882,898.7456960773817,214.9781346288946,0.9531184699900122,3.4178508122828792
